Link,Node_Start,Longitude_Start,Latitude_Start,Node_End,Longitude_End,Latitude_End,Length,Time,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16
279,91,104.0292501,30.58423404,877,104.0283682,30.5816609,297.4542591,16.3278258698,43.494682,0.0,0.0,0.0,5.1702166,0.0,20.480087,51.020187,0.0,0.0,41.41927,0.0,29.573723,60.801956,21.441687,0.0
280,91,104.0292501,30.58423404,1179,104.0258455,30.58528944,346.78701,64.4036390718,72.35588,0.0,0.0,0.0,141.4865,0.0,64.5478,205.82559,0.0,61.914845,54.8877,0.0,214.76985,208.07913,198.33978,0.0
281,92,104.0925349,30.60819686,270,104.0957775,30.60819498,310.8469857,60.19791117699999,109.89252,0.0,0.0,0.0,65.17692,0.0,74.305244,134.30846,0.0,127.858665,65.79307,0.0,178.12047,199.6158,116.15442,0.0
282,92,104.0925349,30.60819686,573,104.0836116,30.6089152,859.1051817,53.6443013428,117.54544,0.0,0.0,0.0,125.87252,0.0,51.067917,148.8901,0.0,67.28056,84.64818,0.0,144.32927,132.64052,74.18843,0.0
283,92,104.0925349,30.60819686,663,104.0925346,30.60710553,120.95021499999999,17.52644515568,34.96263,0.0,0.0,0.0,28.439224,0.0,0.0,73.20041,0.0,8.0579405,24.80954,0.0,53.28717,31.626673,53.162483,0.0
284,92,104.0925349,30.60819686,1210,104.0910757,30.61650609,931.4646502999999,122.13915399139998,260.57678,0.0,0.0,0.0,245.18398,0.0,97.08517,333.08704,0.0,160.61702,145.65309,0.0,380.07944,291.95627,264.98456,0.0
285,93,104.1494061,30.60476611,219,104.14306640000001,30.59666843,1083.8810039999998,152.4545658862,237.68259,0.0,0.0,0.0,83.51609,0.0,33.94596,665.3789,0.0,100.973015,216.21635,0.0,413.88474,425.51944,380.29987,0.0
286,93,104.1494061,30.60476611,258,104.1559375,30.60084119,762.4217694,94.1397730886,209.37708,0.0,0.0,0.0,284.94107,0.0,54.61174,254.22572,0.0,155.01413,112.77467,0.0,242.67204,213.73235,187.17946,0.0
287,93,104.1494061,30.60476611,310,104.1526212,30.608961800000003,557.8703401,65.93251108359999,141.29076,0.0,0.0,0.0,119.722725,0.0,29.216597,195.78343,0.0,79.45528,80.83549,0.0,197.09752,158.73154,136.84502,0.0
288,93,104.1494061,30.60476611,336,104.1463549,30.60674406,365.5265608,43.981644647399996,87.557655,0.0,0.0,0.0,97.28836,0.0,30.62598,147.1165,0.0,45.76261,40.56769,0.0,125.61699,108.63665,85.78578,0.0
289,94,103.9772319,30.75266673,122,103.97193990000001,30.74616094,881.2258787000001,68.471556497,163.96161,0.0,0.0,0.0,85.661644,0.0,44.202824,183.4684,0.0,66.87419,128.90263,0.0,151.19919,218.98839,63.412632,0.0
290,94,103.9772319,30.75266673,136,103.9946657,30.76457468,2127.548928,210.13347789199997,322.1897,0.0,0.0,0.0,419.13605,0.0,182.38571,594.3953,0.0,225.84796,235.44077,0.0,743.61414,589.2429,396.90076,0.0
291,94,103.9772319,30.75266673,164,103.97212809999999,30.75869493,827.6900126,72.6984607564,135.94203,0.0,0.0,0.0,121.57769,0.0,51.75965,200.57532,0.0,59.040264,93.80506,0.0,235.46185,214.38477,115.914986,0.0
292,94,103.9772319,30.75266673,206,103.9925196,30.73704047,2267.452804,214.46191582199998,369.5506,0.0,0.0,0.0,431.10458,0.0,191.25403,605.8603,0.0,187.4978,259.81894,0.0,662.1589,659.4833,342.13657,0.0
293,95,104.0492907,30.73539337,81,104.04891070000001,30.74097516,619.7093779,50.452600154399995,73.53495,0.0,0.0,0.0,155.17613,0.0,74.72898,148.8073,0.0,65.803795,19.035553,0.0,176.87848,131.4592,94.687935,0.0
294,95,104.0492907,30.73539337,151,104.0434242,30.733702,592.1145424,44.86683417279999,79.8629,0.0,0.0,0.0,118.684784,0.0,51.48876,129.87102,0.0,59.536327,41.48676,0.0,141.32863,113.10049,78.99125,0.0
295,95,104.0492907,30.73539337,272,104.0557475,30.73512754,618.8615534,47.2555600162,94.563156,0.0,0.0,0.0,101.168846,0.0,44.67901,134.16853,0.0,58.747402,66.55681,0.0,138.93211,119.54628,88.03195,0.0
296,95,104.0492907,30.73539337,1019,104.0494214,30.73264506,304.8576438,24.3620187426,50.49667,0.0,0.0,0.0,48.871735,0.0,24.062622,66.00233,0.0,27.148588,32.97618,0.0,75.54013,62.276917,47.23779,0.0
297,96,103.9579823,30.70105758,180,103.9578968,30.69981301,138.1830066,25.311294248,74.71087,0.0,0.0,0.0,15.265549,0.0,8.1329975,52.777832,0.0,38.74263,65.652596,0.0,56.55238,68.15777,35.87196,0.0
298,96,103.9579823,30.70105758,740,103.96007790000002,30.70097319,200.92509850000002,31.684711624,68.355,0.0,0.0,0.0,74.04246,0.0,42.50031,81.34364,0.0,39.38136,34.371304,0.0,95.77356,81.76167,49.477245,0.0
299,97,104.00168029999999,30.67972348,1012,104.0041934,30.67864559,268.7515305,35.5799273926,65.93571,0.0,0.0,0.0,102.79672,0.0,29.435257,133.27924,0.0,23.382708,30.658321,0.0,107.09011,74.539314,92.44136,0.0
300,97,104.00168029999999,30.67972348,1377,104.0032686,30.68195435,290.3158797,25.951056706600003,40.85062,0.0,0.0,0.0,61.484898,0.0,19.012144,91.5615,0.0,18.97154,37.24674,0.0,62.378857,81.25796,30.198725,0.0
301,97,104.00168029999999,30.67972348,1477,103.9994992,30.68075283,238.0516,29.4138157058,47.629272,0.0,0.0,0.0,75.02682,0.0,25.328075,88.98585,0.0,5.7634764,56.58332,0.0,85.99663,88.810394,72.81161,0.0
302,97,104.00168029999999,30.67972348,1607,104.00013059999999,30.67735769,301.3132414,41.2917719526,85.10509,0.0,0.0,0.0,117.1922,0.0,55.86069,103.89931,0.0,29.907839,78.24125,0.0,128.55537,97.999084,83.608444,0.0
303,98,104.1011692,30.69006594,275,104.099622,30.68819597,254.78363530000001,27.712612317599998,21.076605,0.0,0.0,0.0,51.465668,0.0,51.403088,77.981346,0.0,53.64645,18.572872,0.0,90.41994,104.51882,64.26392,0.0
304,98,104.1011692,30.69006594,922,104.1032345,30.69290878,372.02162000000004,26.184484556399998,43.04229,0.0,0.0,0.0,73.3921,0.0,34.40581,69.40618,0.0,31.769724,31.770515,0.0,91.818886,65.84398,27.923618,0.0
305,98,104.1011692,30.69006594,1236,104.1032213,30.68891742,234.16828540000003,40.4103668428,63.011677,0.0,0.0,0.0,91.62535,0.0,85.744545,130.10635,0.0,22.348679,88.55077,0.0,97.49867,132.1482,67.817955,0.0
306,99,104.1409475,30.68134439,169,104.14766340000001,30.68782026,963.8123125,83.82871199659999,174.79402,0.0,0.0,0.0,202.08527,0.0,16.723684,268.45877,0.0,107.60751,195.53053,0.0,166.12294,209.43535,145.7364,0.0
307,99,104.1409475,30.68134439,210,104.1353846,30.685018499999998,670.6359917000001,61.0876663896,85.18245,0.0,0.0,0.0,186.3003,0.0,78.34598,196.85909,0.0,22.806112,135.84079,0.0,170.6219,174.20668,152.15508,0.0
308,99,104.1409475,30.68134439,426,104.1375902,30.67794134,495.65724919999997,49.88870395200001,117.91919,0.0,0.0,0.0,140.85764,0.0,57.387264,116.221344,0.0,90.51534,50.243828,0.0,166.23743,91.345665,31.579618,0.0
309,100,103.9911436,30.62966155,401,103.99325440000001,30.63065031,230.078411,19.1362089126,38.86702,0.0,0.0,0.0,37.73638,0.0,20.700459,55.582153,0.0,18.448603,31.096788,0.0,51.725586,53.797695,29.204695,0.0
310,100,103.9911436,30.62966155,412,103.9926702,30.62703779,325.53111,34.2500748658,63.927864,0.0,0.0,0.0,70.48253,0.0,24.962585,103.47851,0.0,27.649412,54.196312,0.0,93.76601,98.55394,95.90651,0.0
311,100,103.9911436,30.62966155,1042,103.987755,30.62805485,370.3952835,37.4849106156,61.22803,0.0,0.0,0.0,88.04004,0.0,40.178524,136.05937,0.0,55.72054,48.293045,0.0,86.30077,102.21397,76.575905,0.0
312,101,104.0139977,30.66431216,73,104.01352370000001,30.65990556,490.49801260000004,56.1444649508,82.50535,0.0,0.0,0.0,190.13101,0.0,49.697433,141.3373,0.0,55.010395,115.08119,0.0,170.80786,153.3026,151.1099,0.0
313,101,104.0139977,30.66431216,1535,104.0055646,30.66356549,812.2037884,102.4434581432,224.15993,0.0,0.0,0.0,223.42786,0.0,203.74538,272.5209,0.0,81.22966,183.03209,0.0,324.4185,246.60287,172.30978,0.0
314,101,104.0139977,30.66431216,1799,104.014074,30.66498919,75.3913012,14.805166952159999,36.42651,0.0,0.0,0.0,24.518433,0.0,11.568651,49.71152,0.0,14.593444,26.554321,0.0,33.388824,35.856762,10.719778,0.0
315,102,104.0742198,30.62620311,552,104.074146,30.62766337,161.9954584,17.195472965,29.706406,0.0,0.0,0.0,53.700146,0.0,26.191315,46.25117,0.0,25.225502,28.536097,0.0,51.92396,39.185074,33.864418,0.0
316,102,104.0742198,30.62620311,761,104.0776053,30.62618671,324.4906359,51.90264552039999,110.26231,0.0,0.0,0.0,99.37213,0.0,20.15374,146.22325,0.0,49.03618,88.509476,0.0,178.34802,107.018295,94.4194,0.0
317,102,104.0742198,30.62620311,997,104.0743822,30.622745399999996,383.53151260000004,40.3711588988,68.87748,0.0,0.0,0.0,101.26276,0.0,42.272655,99.220184,0.0,48.13801,62.34607,0.0,133.39339,110.60512,73.62563,0.0
318,103,104.1831282,30.66441799,332,104.1831593,30.65487167,1058.0009,183.23306779400002,315.14224,0.0,0.0,0.0,1028.6323,0.0,159.9961,240.33972,0.0,169.34216,152.77669,0.0,972.81836,210.97308,315.65576,0.0
319,103,104.1831282,30.66441799,598,104.174737,30.66454521,804.0456247999999,61.4351008794,128.91876,0.0,0.0,0.0,134.51714,0.0,56.369923,161.60025,0.0,74.21112,90.40893,0.0,176.36719,162.39417,97.949036,0.0
320,104,103.9922157,30.61292033,320,103.9872194,30.61048908,549.5478994,69.2333694544,174.51154,0.0,0.0,0.0,107.76979,0.0,50.825638,187.96335,0.0,33.499573,96.486595,0.0,167.34616,217.6856,96.76134,0.0
321,104,103.9922157,30.61292033,333,103.9855772,30.62085604,1085.589741,116.69813078679998,236.41013,0.0,0.0,0.0,235.62187,0.0,120.07012,333.37527,0.0,73.00869,146.06772,0.0,342.81998,342.98227,247.55865,0.0
322,104,103.9922157,30.61292033,405,103.99836090000001,30.6065462,919.8431229,98.25652849260001,132.53079,0.0,0.0,0.0,176.27312,0.0,180.26614,317.457,0.0,59.807404,40.86394,0.0,302.05112,370.66675,210.04811,0.0
323,105,104.0186689,30.585633500000004,545,104.03137629999999,30.59554599,1640.5653619999998,162.74195958500002,232.6638,0.0,0.0,16.173948,596.4787,0.0,145.21269,534.5916,0.0,145.26634,87.3625,0.0,597.69653,338.6582,462.19247,0.0
324,105,104.0186689,30.585633500000004,714,103.99975970000001,30.58962127,1866.1933219999999,157.51201828199999,291.02823,0.0,0.0,0.0,394.57434,0.0,176.65775,501.09747,0.0,131.096,191.80695,0.0,485.75256,387.90067,284.61182,0.0
325,105,104.0186689,30.585633500000004,821,104.0158469,30.58332268,372.5739333,25.9210177758,46.522167,0.0,0.0,0.0,91.21939,0.0,14.417708,79.72486,0.0,24.753607,29.126146,0.0,97.71878,39.43693,62.064564,0.0
326,106,104.0708672,30.61744157,1095,104.07156090000001,30.61755497,67.67788705,15.73984989672,26.411945,0.0,0.0,0.0,39.853184,0.0,8.916778,50.420452,0.0,13.767485,21.677431,0.0,46.595722,41.23328,32.44167,0.0
327,106,104.0708672,30.61744157,1192,104.0707151,30.61665206,88.70577189,18.4902303502,45.535908,0.0,0.0,0.0,26.015007,0.0,12.283171,46.81619,0.0,21.186098,38.91328,0.0,43.931816,52.452946,25.710154,0.0
328,107,104.14004229999999,30.59261383,219,104.14306640000001,30.59666843,534.7818543999999,58.480965119000004,149.06331,0.0,0.0,0.0,99.65458,0.0,23.718563,214.04024,0.0,30.906431,57.791805,0.0,169.55692,110.765114,171.55417,0.0
329,107,104.14004229999999,30.59261383,232,104.14094509999998,30.59204616,107.0088861,9.476288786660001,20.172981,0.0,0.0,0.0,21.341612,0.0,7.7397118,33.68809,0.0,11.90376,11.650643,0.0,22.069868,22.496439,18.100441,0.0
330,107,104.14004229999999,30.59261383,1216,104.13603590000001,30.59511501,473.6901755,43.1380571588,67.369995,0.0,0.0,0.0,90.0181,0.0,41.461575,121.869484,0.0,65.705696,56.290436,0.0,135.36427,120.003136,86.1113,0.0
331,108,103.9552436,30.7700213,64,103.94127590000001,30.75449343,2179.281715,206.460872276,447.54266,0.0,0.0,0.0,372.79382,0.0,0.0,444.15472,0.0,217.49251,232.60599,0.0,585.1427,691.4474,282.74124,0.0
332,108,103.9552436,30.7700213,178,103.96195290000001,30.76609451,775.7273466,50.203282970000004,102.55229,0.0,0.0,0.0,77.05085,0.0,48.225056,130.56433,0.0,65.01623,86.892426,0.0,133.26706,152.45023,81.064384,0.0
333,108,103.9552436,30.7700213,192,103.9849489,30.78236038,3154.6432,256.090211644,568.5295,0.0,0.0,0.0,411.7062,0.0,115.60047,643.3961,0.0,364.1848,396.46088,0.0,692.80444,724.79346,350.07822,0.0
334,109,104.04546490000001,30.75117149,193,104.04275600000001,30.74664014,565.2138328999999,44.75364189599999,84.27005,0.0,0.0,0.0,76.27486,0.0,19.696152,142.61455,0.0,31.48914,66.355576,0.0,146.10963,111.08911,97.00718,0.0
335,109,104.04546490000001,30.75117149,207,104.04903359999999,30.74739145,540.5774824,86.2947066152,134.52438,0.0,0.0,85.05739,416.22415,0.0,16.98757,279.15936,0.0,8.111831,29.30054,0.0,386.03506,108.38479,285.64365,0.0
336,109,104.04546490000001,30.75117149,220,104.0481228,30.7539247,397.29304039999994,74.3107701382,113.138725,0.0,0.0,93.981255,410.0779,0.0,0.0,236.74113,0.0,0.24609646,34.885963,0.0,362.67926,57.08513,259.28445,0.0
337,110,103.9945152,30.68621014,124,103.99800090000001,30.68452005,382.8435085,58.8198510082,95.32682,0.0,0.0,0.0,314.5892,0.0,58.91812,98.18667,0.0,58.89075,43.816414,0.0,276.1061,91.795944,118.54712,0.0
338,110,103.9945152,30.68621014,338,103.99060990000001,30.68806191,426.68685489999996,51.383017656,70.79949,0.0,0.0,0.0,194.34192,0.0,17.854189,160.38281,0.0,34.543026,43.96402,0.0,207.14871,98.406815,149.44221,0.0
339,110,103.9945152,30.68621014,708,103.9929798,30.68390412,294.8788977,17.92338042294,41.200256,0.0,0.0,0.0,28.145048,0.0,17.830395,36.504272,0.0,23.706337,24.775038,0.0,63.27119,45.508453,20.775747,0.0
340,110,103.9945152,30.68621014,1298,103.99888790000001,30.69473327,1033.325213,69.6149287864,191.616,0.0,0.0,0.0,58.394398,0.0,58.86202,164.17874,0.0,70.18979,209.28201,0.0,127.14503,217.56415,54.84592,0.0
341,111,104.0217392,30.67914647,733,104.022412,30.67849209,97.02682425,12.206573584920001,28.079786,0.0,0.0,0.0,45.153072,0.0,12.632174,42.179466,0.0,6.1341157,37.782375,0.0,21.374868,26.114204,16.356714,0.0
342,111,104.0217392,30.67914647,1096,104.02296290000001,30.68025139,169.5263733,20.310413389,41.91648,0.0,0.0,0.0,65.47418,0.0,9.031625,66.522964,0.0,19.995485,24.099503,0.0,55.529076,42.19961,38.23815,0.0
343,111,104.0217392,30.67914647,1869,104.0192811,30.67648682,377.27878730000003,33.5830538008,64.18031,0.0,0.0,0.0,77.390144,0.0,49.632374,88.154366,0.0,74.46442,26.145105,0.0,78.73947,103.8727,56.113396,0.0
344,112,104.0980229,30.71968669,726,104.1018715,30.718882399999995,379.1506685,69.381767248,145.74686,0.0,0.0,0.0,83.976944,0.0,48.508995,224.7433,0.0,98.380486,69.510254,0.0,176.1845,195.73112,145.251,0.0
345,112,104.0980229,30.71968669,1279,104.0964555,30.71894934,170.884252,21.990860729,57.253952,0.0,0.0,0.0,23.840559,0.0,7.7069774,53.555183,0.0,11.371484,18.366997,0.0,69.125595,65.8136,27.538418,0.0
346,112,104.0980229,30.71968669,1334,104.09820529999999,30.721258399999996,175.0677146,24.638477371199997,45.171097,0.0,0.0,0.0,79.78043,0.0,34.383533,88.556625,0.0,34.70325,2.9629467,0.0,75.228615,50.47288,47.670464,0.0
347,113,104.1692351,30.70602859,224,104.16360440000001,30.70562279,541.0916099,61.971478209599994,169.88747,0.0,0.0,0.0,182.15512,0.0,116.66806,178.1881,0.0,93.33585,0.0,0.0,206.92776,110.278114,0.0,0.0
348,113,104.1692351,30.70602859,411,104.1692364,30.7015895,491.9788734,50.8499780382,118.19813,0.0,0.0,0.0,66.39364,0.0,28.036898,135.17706,0.0,40.37554,35.124416,0.0,138.69435,171.85585,31.33856,0.0
349,114,103.9834118,30.64102237,640,103.98635159999999,30.64206014,304.30386989999994,31.5639869406,59.93993,0.0,0.0,0.0,65.724,0.0,39.8578,59.637722,0.0,50.047478,49.50313,0.0,92.89661,102.617775,48.13204,0.0
350,114,103.9834118,30.64102237,694,103.98198070000001,30.64440871,399.5874423,49.9445186376,80.42665,0.0,0.0,0.0,144.7309,0.0,52.908665,148.50945,0.0,82.12412,56.798405,0.0,136.80972,131.18948,85.274445,0.0
351,114,103.9834118,30.64102237,719,103.9845026,30.63716601,440.00644180000006,53.7130883376,103.89691,0.0,0.0,0.0,139.43877,0.0,0.0,226.82358,0.0,39.553253,62.029125,0.0,150.20308,90.86014,132.57346,0.0
352,114,103.9834118,30.64102237,775,103.97846679999999,30.63921045,514.6940253,53.2702683276,94.44733,0.0,0.0,0.0,122.626495,0.0,61.718937,145.18214,0.0,70.022606,45.71739,0.0,158.68582,159.03537,104.02397,0.0
353,115,104.0377793,30.62313997,61,104.0388775,30.62491655,223.2688421,21.733963027000005,46.187077,0.0,0.0,0.0,47.21036,0.0,9.110887,68.63808,0.0,30.478662,18.050367,0.0,61.19291,51.559708,28.173162,0.0
354,116,104.08949820000001,30.65024457,58,104.09198990000002,30.64973175,245.42494669999996,25.1593384508,57.695087,0.0,0.0,0.0,21.367777,0.0,13.515359,68.09153,0.0,21.084286,29.13354,0.0,73.29348,80.645035,11.119674,0.0
355,116,104.08949820000001,30.65024457,1202,104.0888813,30.64903065,146.95112230000004,23.420550608999996,58.669884,0.0,0.0,0.0,50.73763,0.0,40.462067,69.175255,0.0,47.555332,52.41435,0.0,20.680338,70.78916,31.260605,0.0
356,116,104.08949820000001,30.65024457,1611,104.08983509999999,30.651037300000002,93.60051923,11.490854588,24.548716,0.0,0.0,0.0,23.651682,0.0,11.1027775,32.119034,0.0,13.47258,17.6368,0.0,30.102472,31.419907,18.840096,0.0
357,117,104.1371922,30.63929681,293,104.13696230000001,30.6514217,1343.962194,156.92914845180002,307.7332,0.0,0.0,0.0,343.1105,0.0,167.19223,412.34784,0.0,190.60909,199.33946,0.0,513.1236,396.11026,277.4421,0.0
358,117,104.1371922,30.63929681,472,104.14120909999998,30.63877966,389.1891435,22.5507221074,41.4663,0.0,0.0,0.0,50.52354,0.0,10.518249,68.48131,0.0,21.681293,34.311512,0.0,61.79625,63.164284,43.5632,0.0
359,117,104.1371922,30.63929681,1016,104.123009,30.63877907,1360.418285,123.8011082946,265.52545,0.0,0.0,0.0,348.47302,0.0,154.78645,303.90805,0.0,255.7942,143.95317,0.0,351.18817,285.22415,96.403656,0.0
360,117,104.1371922,30.63929681,1106,104.13644190000001,30.63755553,205.9431244,17.6975684304,40.820164,0.0,0.0,0.0,29.53089,0.0,12.479572,44.541946,0.0,41.518967,32.78,0.0,30.53392,53.695927,20.572016,0.0
361,118,103.9721097,30.60924975,28,103.97768690000001,30.61166959,598.1445227999999,76.5974076108,192.31358,0.0,0.0,0.0,124.49684,0.0,68.158844,252.93233,0.0,101.04737,119.08357,0.0,184.3382,165.01741,119.64511,0.0
362,118,103.9721097,30.60924975,174,103.9663699,30.61838763,1152.580029,125.36053417080002,267.0735,0.0,0.0,0.0,239.3905,0.0,0.0,498.91467,0.0,120.017586,203.94283,0.0,343.78793,207.901,304.9233,0.0
363,118,103.9721097,30.60924975,188,103.96983309999999,30.60822849,245.85423480000003,26.1023888748,59.20473,0.0,0.0,0.0,50.851192,0.0,15.33038,90.13666,0.0,20.131227,31.01325,0.0,71.637726,59.0739,48.85738,0.0
364,118,103.9721097,30.60924975,371,103.97185350000001,30.60676545,276.43292030000003,27.525883726999997,64.47331,0.0,0.0,0.0,48.323128,0.0,13.238857,102.765976,0.0,23.70333,35.75967,0.0,73.49674,54.228767,54.240185,0.0
365,119,104.0598999,30.62248789,563,104.0645381,30.62255535,444.6381518,29.7225984538,54.618504,0.0,0.0,0.0,57.22586,0.0,26.685959,88.9565,0.0,34.65969,41.6339,0.0,89.23146,79.58556,48.284306,0.0
366,119,104.0598999,30.62248789,587,104.0599492,30.625109100000003,290.5469425,38.2756472312,84.77495,0.0,0.0,0.0,73.38173,0.0,21.33125,130.45497,0.0,34.265724,67.45819,0.0,72.45081,111.847595,41.14716,0.0
367,119,104.0598999,30.62248789,905,104.05497690000001,30.62263487,472.14942520000005,33.8247881008,73.072556,0.0,0.0,0.0,66.38911,0.0,50.245266,91.98836,0.0,50.37035,30.200987,0.0,96.26605,92.23134,45.413998,0.0
368,120,104.07585440000001,30.58360116,739,104.0723172,30.57817949,689.9948448,62.9813547164,165.07101,0.0,0.0,26.138697,297.5868,0.0,45.080315,216.2228,0.0,60.840595,0.0,0.0,266.5058,6.0664673,109.37928,0.0
369,120,104.07585440000001,30.58360116,1074,104.07506590000001,30.59133644,860.6192695,71.2106170414,196.24818,0.0,0.0,0.0,162.11229,0.0,13.758332,370.1636,0.0,43.57484,52.675575,0.0,216.22868,19.04302,131.4575,0.0
370,121,104.15260079999999,30.59079768,177,104.1497085,30.58671198,530.9788348999999,44.716001501,89.28002,0.0,0.0,0.0,73.66191,0.0,46.58805,121.410164,0.0,51.14803,69.40584,0.0,115.734795,141.2432,81.18994,0.0
371,121,104.15260079999999,30.59079768,219,104.14306640000001,30.59666843,1122.026642,112.90383342780004,209.94942,0.0,0.0,0.0,265.09912,0.0,101.418144,359.50998,0.0,171.54008,134.91257,0.0,299.12915,286.71924,198.11255,0.0
372,121,104.15260079999999,30.59079768,258,104.1559375,30.60084119,1158.1533949999998,112.760530198,233.68329,0.0,0.0,0.0,215.58188,0.0,95.07004,319.37137,0.0,123.11154,147.5722,0.0,325.20233,306.01318,187.05669,0.0
373,122,103.97193990000001,30.74616094,80,103.96137270000001,30.75254195,1234.2799890000001,117.02748399480002,198.32713,0.0,0.0,0.0,290.49652,0.0,118.004654,264.70584,0.0,136.29794,179.76509,0.0,366.21246,362.90088,194.89224,0.0
374,122,103.97193990000001,30.74616094,94,103.9772319,30.75266673,881.2258787000001,82.7538334206,120.39627,0.0,0.0,0.0,201.03543,0.0,78.828674,232.55307,0.0,87.99558,89.44019,0.0,284.84958,235.89081,175.63834,0.0
375,122,103.97193990000001,30.74616094,150,103.96506459999999,30.73928236,1007.20024,82.98903548819999,162.95401,0.0,0.0,0.0,147.19757,0.0,74.85636,212.55746,0.0,86.46058,125.9962,0.0,235.87091,259.02002,125.67306,0.0
376,123,104.0354305,30.74630622,165,104.04000090000001,30.74081135,749.885223,51.34221730100001,113.729126,0.0,0.0,0.0,86.58005,0.0,18.086063,162.77039,0.0,31.822649,74.484726,0.0,134.07962,141.40451,91.30845,0.0
377,123,104.0354305,30.74630622,193,104.04275600000001,30.74664014,702.2276992000001,82.86196272679999,227.96182,0.0,0.0,0.0,59.067482,0.0,80.64267,232.61267,0.0,43.399387,204.6741,0.0,159.68327,261.39563,85.22191,0.0
378,123,104.0354305,30.74630622,337,104.0257262,30.75797789,1592.572846,209.70838142199997,524.70483,0.0,0.0,0.0,349.4222,0.0,208.94043,636.5313,0.0,188.53708,168.6117,0.0,683.7193,434.86642,391.72906,0.0
379,124,103.99800090000001,30.68452005,110,103.9945152,30.68621014,382.8435085,29.599850804200006,59.932396,0.0,0.0,0.0,83.10807,0.0,14.848033,54.318752,0.0,46.141243,49.42023,0.0,111.98726,61.202423,42.668304,0.0
380,124,103.99800090000001,30.68452005,637,103.99649670000001,30.68224322,290.58710160000004,27.408730321000004,53.70175,0.0,0.0,0.0,55.506145,0.0,31.649933,70.96775,0.0,42.89775,32.835106,0.0,81.85725,74.743484,41.371,0.0
381,124,103.99800090000001,30.68452005,886,103.9991279,30.68644492,239.0985736,55.8269503438,94.92377,0.0,0.0,0.0,191.43962,0.0,93.433174,173.9673,0.0,27.870605,49.265026,0.0,150.0526,168.14035,111.36678,0.0
382,124,103.99800090000001,30.68452005,1241,104.0008267,30.68310339,312.92636219999997,34.760361392,52.595406,0.0,0.0,0.0,61.120308,0.0,39.775646,92.16313,0.0,50.69757,48.883427,0.0,101.05501,116.34156,67.36679,0.0
383,125,104.0229801,30.69537616,376,104.0213322,30.69724433,260.3460928,30.1979820742,56.20353,0.0,0.0,0.0,75.042725,0.0,32.191612,74.98095,0.0,36.3439,55.43749,0.0,89.75207,81.087395,54.592686,0.0
384,125,104.0229801,30.69537616,584,104.02026500000001,30.693130100000005,359.99139360000004,61.7764956428,132.65625,0.0,0.0,0.0,128.17928,0.0,47.21788,139.74239,0.0,60.678772,84.65426,0.0,186.72095,182.2675,113.096794,0.0
385,125,104.0229801,30.69537616,1229,104.027045,30.69251558,502.0930578,64.2488560478,172.66258,0.0,0.0,0.0,24.405197,0.0,35.679764,169.28836,0.0,46.561184,111.712845,0.0,198.90086,162.52371,144.04889,0.0
386,125,104.0229801,30.69537616,1385,104.02504909999999,30.69704864,271.3491026,37.435163063,51.04073,0.0,0.0,0.0,110.426094,0.0,15.055178,77.22745,0.0,33.778168,70.14015,0.0,155.55957,93.27863,81.937744,0.0
387,126,104.0853272,30.68633229,399,104.0835475,30.68354394,352.93188019999997,42.2558700994,90.9604,0.0,0.0,0.0,66.934654,0.0,35.918,122.05914,0.0,42.136703,74.13078,0.0,119.50847,111.433266,66.23325,0.0
388,126,104.0853272,30.68633229,758,104.08756609999999,30.68960162,421.04640610000007,64.5473191676,92.4326,0.0,0.0,0.0,225.15668,0.0,32.588943,190.8045,0.0,87.56754,155.07216,0.0,90.71026,249.40881,33.298237,0.0
389,126,104.0853272,30.68633229,852,104.0882401,30.6850032,315.5116221,46.348943932400005,79.512825,0.0,0.0,0.0,80.85513,0.0,64.793816,130.81044,0.0,82.86507,51.83205,0.0,132.92679,135.1844,67.4449,0.0
390,126,104.0853272,30.68633229,1362,104.0825614,30.68754155,296.8924869,37.2928746194,85.19294,0.0,0.0,0.0,60.35511,0.0,6.9726667,128.20613,0.0,21.74754,47.518562,0.0,105.389565,88.087456,69.749176,0.0
391,127,104.1462028,30.72511547,3,104.15082779999999,30.73841386,1538.935186,171.31746734080002,333.83133,0.0,0.0,0.0,541.36505,0.0,145.47424,539.96356,0.0,407.62106,183.83905,0.0,289.9485,445.12363,378.51175,0.0
392,127,104.1462028,30.72511547,19,104.1588451,30.73807002,1877.861688,135.48739891200003,241.25522,0.0,0.0,0.0,316.69016,0.0,125.454735,430.51785,0.0,141.53084,247.0539,0.0,299.5907,416.6829,193.71075,0.0
393,127,104.1462028,30.72511547,315,104.1454657,30.71104408,1561.121132,131.10251548199997,227.26944,0.0,0.0,0.0,361.56873,0.0,116.19622,435.87714,0.0,215.13953,197.42722,0.0,262.50546,368.83286,256.19202,0.0
394,127,104.1462028,30.72511547,1299,104.1329977,30.71471837,1710.720489,133.8355927202,243.3906,0.0,0.0,0.0,370.59692,0.0,107.70542,443.65436,0.0,168.35458,202.379,0.0,262.92822,395.45306,258.9534,0.0
395,128,103.99751429999999,30.66374322,252,103.9994246,30.663737400000002,183.03002869999997,28.2320769042,43.139854,0.0,0.0,0.0,76.82923,0.0,31.86837,88.01753,0.0,38.96883,36.96187,0.0,92.977806,64.49091,58.812023,0.0
